Song: chega_de_saudade

Position, Duration, Pitch
278.500000, 1.000000, 90
279.500000, 1.000000, 86
280.500000, 1.000000, 90
281.500000, 1.000000, 91
282.500000, 1.000000, 93
283.500000, 1.000000, 95
284.500000, 1.000000, 93
285.500000, 1.000000, 91
286.500000, 1.000000, 90
287.500000, 1.000000, 86
288.500000, 1.000000, 83
289.500000, 0.500000, 86
290.000000, 1.000000, 90
291.000000, 2.000000, 86
293.000000, 0.500000, 83
293.500000, 1.000000, 86
294.500000, 1.000000, 90
295.500000, 4.250000, 86
