Song: so_tinha_de_ser_com_voce_2_por_4

Position, Duration, Pitch
350.000000, 1.000000, 77
351.000000, 2.500000, 80
353.500000, 0.500000, 77
354.000000, 0.500000, 77
354.500000, 1.000000, 77
355.500000, 0.500000, 77
356.000000, 1.000000, 80
357.000000, 1.000000, 80
358.000000, 1.000000, 76
359.000000, 1.500000, 77
361.500000, 0.500000, 77
362.000000, 0.500000, 77
362.500000, 1.000000, 77
363.500000, 0.500000, 77
364.000000, 1.000000, 82
365.000000, 1.000000, 82
366.000000, 1.000000, 77
367.000000, 2.500000, 80
369.500000, 0.500000, 77
370.000000, 0.500000, 77
370.500000, 1.000000, 77
371.500000, 0.500000, 77
372.000000, 1.000000, 80
373.000000, 1.000000, 80
374.000000, 1.000000, 76
375.500000, 4.500000, 77
