Song: ligia

Position, Duration, Pitch
3.500000, 0.500000, 66
4.000000, 1.000000, 68
5.000000, 1.500000, 68
6.500000, 0.500000, 66
7.000000, 0.333333, 68
7.333333, 0.333333, 68
7.666667, 0.333333, 66
8.000000, 2.333333, 68
10.333333, 0.333333, 68
10.666667, 0.333333, 66
11.000000, 0.333333, 68
11.333333, 0.333333, 68
11.666667, 0.333333, 66
12.000000, 1.000000, 70
13.000000, 1.500000, 70
14.500000, 0.500000, 68
15.000000, 0.333333, 70
15.333333, 0.333333, 70
15.666667, 0.333333, 68
16.000000, 0.500000, 70
16.500000, 1.000000, 70
17.500000, 0.500000, 68
18.000000, 1.000000, 71
19.000000, 0.500000, 71
19.500000, 0.500000, 70
20.000000, 1.000000, 66
21.000000, 1.500000, 66
22.500000, 0.500000, 64
23.000000, 0.333333, 66
23.333333, 0.333333, 66
23.666667, 0.333333, 64
24.000000, 0.500000, 63
24.500000, 1.000000, 63
25.500000, 0.500000, 61
26.000000, 1.000000, 63
27.000000, 0.500000, 58
27.500000, 0.500000, 59
28.000000, 7.000000, 61
35.000000, 1.000000, 63
36.000000, 2.333333, 59
38.333333, 0.333333, 61
38.666667, 0.333333, 63
39.000000, 0.333333, 59
39.333333, 0.333333, 61
39.666667, 0.333333, 63
40.000000, 2.333333, 59
42.333333, 0.333333, 61
42.666667, 0.333333, 62
43.000000, 0.333333, 59
43.333333, 0.333333, 62
43.666667, 0.333333, 71
44.000000, 1.000000, 70
45.000000, 1.500000, 71
46.500000, 0.500000, 68
47.000000, 0.333333, 70
47.333333, 0.333333, 66
47.666667, 0.333333, 68
48.000000, 2.333333, 63
50.333333, 0.333333, 66
50.666667, 0.333333, 68
51.000000, 0.333333, 70
51.333333, 0.333333, 71
51.666667, 0.333333, 68
52.000000, 2.333333, 70
54.333333, 0.333333, 71
54.666667, 0.333333, 68
55.000000, 0.333333, 70
55.333333, 0.333333, 71
55.666667, 0.333333, 68
56.000000, 2.333333, 70
58.333333, 0.333333, 71
58.666667, 0.333333, 68
59.000000, 0.333333, 70
59.333333, 0.333333, 71
59.666667, 0.333333, 68
60.000000, 2.000000, 70
62.000000, 2.000000, 70
64.000000, 0.333333, 68
64.333333, 0.333333, 70
64.666667, 3.333333, 68
68.000000, 0.333333, 67
68.333333, 0.333333, 69
68.666667, 2.333333, 67
71.500000, 0.500000, 66
72.000000, 1.000000, 68
73.000000, 1.500000, 68
74.500000, 0.500000, 66
75.000000, 0.333333, 68
75.333333, 0.333333, 68
75.666667, 0.333333, 66
76.000000, 2.333333, 68
78.333333, 0.333333, 68
78.666667, 0.333333, 66
79.000000, 0.333333, 68
79.333333, 0.333333, 68
79.666667, 0.333333, 66
80.000000, 1.000000, 70
81.000000, 1.500000, 70
82.500000, 0.500000, 68
83.000000, 0.333333, 70
83.333333, 0.333333, 70
83.666667, 0.333333, 68
84.000000, 0.500000, 70
84.500000, 1.000000, 70
85.500000, 0.500000, 68
86.000000, 1.000000, 71
87.000000, 0.500000, 71
87.500000, 0.500000, 70
88.000000, 1.000000, 66
89.000000, 1.500000, 66
90.500000, 0.500000, 64
91.000000, 0.333333, 66
91.333333, 0.333333, 66
91.666667, 0.333333, 64
92.000000, 0.500000, 63
92.500000, 1.000000, 63
93.500000, 0.500000, 61
94.000000, 1.000000, 63
95.000000, 0.500000, 58
95.500000, 0.500000, 59
96.000000, 7.000000, 61
103.000000, 1.000000, 63
104.000000, 2.333333, 59
106.333333, 0.333333, 61
106.666667, 0.333333, 63
107.000000, 0.333333, 59
107.333333, 0.333333, 61
