-9.68929765561841 -4.635862115426023 
-9.157412229244589 -4.509755245254002 
-8.809877548576312 -4.5012456787312285 
-8.51564295593502 -4.5048720946615175 
-8.278672770049777 -4.566014924586615 
-8.121837866851447 -4.469609794470128 
-7.900228103641277 -4.481486705489577 
-7.792727522190274 -4.45827994499062 
-7.570715178611602 -4.381455926446557 
-7.431224117218954 -4.33758159014722 
-7.281519378549305 -4.3362133130649605 
-7.176699677994278 -4.301080756595314 
-7.05944734490194 -4.326005134703967 
-6.947075022722072 -4.293145138714759 
-6.822816930428776 -4.3683593479261456 
-6.703251788425817 -4.268078152809496 
-6.558236488824431 -4.274092214755078 
-6.479935990142163 -4.283485087137844 
-6.385513766847537 -4.266959218597021 
-6.257576554554734 -4.184016730969765 
-6.1838414725505215 -4.171166247765314 
-6.103295743779751 -4.233794262124913 
-5.995174513779243 -4.296747131830035 
-5.90657607833183 -4.338562433192668 
-5.846831991654034 -4.277221833275946 
-5.752384434587591 -4.285987984208109 
-5.679714299815929 -4.286986984710548 
-5.6168035725837395 -4.265488044342121 
-5.541296645226023 -4.264404504384677 
-5.433942138978854 -4.266742611413952 
-5.389340941427079 -4.270750097945971 
-5.341115915809871 -4.234508852825049 
-5.282192661186129 -4.255235450587371 
-5.241368180405462 -4.233130545191019 
-5.184793751577611 -4.1967837302606945 
-5.132028130655081 -4.228327422340464 
-5.082994889715407 -4.214790114821884 
-5.0061304012639525 -4.225424387458326 
-4.943757946989462 -4.206786063593185 
-4.906242518020387 -4.227499633964546 
-4.862749045910323 -4.157659685744607 
-4.7983665240112305 -4.220493107921594 
-4.738733570936301 -4.163643492637731 
-4.698040951544692 -4.180460949035091 
-4.642013367851776 -4.178971319029409 
-4.603673789442416 -4.174427931047665 
-4.582761224632003 -4.181236199998638 
-4.5356446409484565 -4.1355111987343625 
-4.468304768167262 -4.134957267212769 
-4.43025104603205 -4.136838996548665 
