-2.716461309850232 -1.147058569598526
-2.699439104651055 -1.1565620865517054
-2.699439104651055 -1.1565620865517054
-2.699439104651055 -1.1565620865517054
-2.699439104651055 -1.1565620865517054
-2.699439104651055 -1.1565620865517054
-2.699439104651055 -1.1565620865517054
-2.699439104651055 -1.1565620865517054
-2.6939393271200225 -1.1583612084191834
-2.6939393271200225 -1.1583612084191834
-2.6939393271200225 -1.1583612084191834
-2.6939393271200225 -1.1583612084191834
-2.6939393271200225 -1.1583612084191834
-2.6417360657168505 -1.1589542788116822
-2.624731889814211 -1.1591964675544817
-2.5304207247419814 -1.1763788215889543
-2.5304207247419814 -1.1763788215889543
-2.5304207247419814 -1.1763788215889543
-2.5304207247419814 -1.1763788215889543
-2.5304207247419814 -1.1763788215889543
-2.5304207247419814 -1.1763788215889543
-2.5304207247419814 -1.1763788215889543
-2.5304207247419814 -1.1763788215889543
-2.5304207247419814 -1.1763788215889543
-2.5195499049402366 -1.1907410347488248
-2.5195499049402366 -1.1907410347488248
-2.5195499049402366 -1.1907410347488248
-2.5195499049402366 -1.1907410347488248
-2.446660757838445 -1.206020491820704
-2.446660757838445 -1.206020491820704
-2.446660757838445 -1.206020491820704
-2.446660757838445 -1.206020491820704
-2.446660757838445 -1.206020491820704
-2.446660757838445 -1.206020491820704
-2.4059747940746754 -1.2132150458208417
-2.4059747940746754 -1.2132150458208417
-2.4059747940746754 -1.2132150458208417
-2.3794371531848943 -1.2506932356893397
-2.2910009285832906 -1.2604025049200642
-2.2910009285832906 -1.2604025049200642
-2.2910009285832906 -1.2604025049200642
-2.2910009285832906 -1.2604025049200642
-2.2910009285832906 -1.2604025049200642
-2.2910009285832906 -1.2604025049200642
-2.2910009285832906 -1.2604025049200642
-2.2008714596949894 -1.2634612499693147
-2.18418757290379 -1.2906773068000876
-2.18418757290379 -1.2906773068000876
-2.18418757290379 -1.2906773068000876
-2.18418757290379 -1.2906773068000876
-2.18418757290379 -1.2906773068000876
-2.18418757290379 -1.2906773068000876
-2.18418757290379 -1.2906773068000876
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1737614937964387 -1.3057325411297103
-2.1565235280447372 -1.3167243387405854
-2.1565235280447372 -1.3167243387405854
-2.1565235280447372 -1.3167243387405854
-2.1565235280447372 -1.3167243387405854
-2.129389520473844 -1.3372099923961287
-2.129389520473844 -1.3372099923961287
-2.129389520473844 -1.3372099923961287
-2.1129278063791173 -1.3493775533307764
-2.1129278063791173 -1.3493775533307764
-2.0767579415264756 -1.3507934093104672
-2.070342216919578 -1.3839643793777672
-2.0227406523836384 -1.4658225577181372
-2.0227406523836384 -1.4658225577181372
-2.0227406523836384 -1.4658225577181372
-2.0061175646331453 -1.4887901740878622
-2.0061175646331453 -1.4887901740878622
-2.0061175646331453 -1.4887901740878622
