-1.6014687176068227 -1.2386738368411643
-1.4496382884654693 -1.2735239845426947
-1.5185061700800755 -1.2562545272280785
-1.6014687176068227 -1.2386738368411643
-1.5185061700800755 -1.2562545272280785
-1.4775321442443472 -1.2726173103024936
-1.4775321442443472 -1.2726173103024936
-1.4496382884654693 -1.2735239845426947
-1.6014687176068227 -1.2386738368411643
-1.4775321442443472 -1.2726173103024936
-1.4496382884654693 -1.2735239845426947
-1.6014687176068227 -1.2386738368411643
-1.4775321442443472 -1.2726173103024936
-1.4496382884654693 -1.2735239845426947
-1.6014687176068227 -1.2386738368411643
-1.4775321442443472 -1.2726173103024936
-1.6014687176068227 -1.2386738368411643
-1.4775321442443472 -1.2726173103024936
-1.6014687176068227 -1.2386738368411643
-1.4775321442443472 -1.2726173103024936
-0.8086150511101962 -1.8261850331195009
-0.8086150511101962 -1.8261850331195009
-0.8784959459868941 -1.739060359176506
-1.0843862555778792 -1.6472162676079618
-0.8458861883603149 -1.802125950927856
-1.052159072337393 -1.656360240606256
-0.9196442762406928 -1.7370952158294628
-0.9286135499036335 -1.710780254426039
-1.0344494257993881 -1.6869333680544725
-0.8610811580755057 -1.7725774440236033
-0.8610811580755057 -1.7725774440236033
-1.0843862555778792 -1.6472162676079618
-0.8458861883603149 -1.802125950927856
-0.9692163377110413 -1.7064420379563334
-0.9692163377110413 -1.7064420379563334
-1.0057902314539695 -1.697113501687633
-1.052159072337393 -1.656360240606256
-1.0084345046257184 -1.6922949011292054
-1.0344494257993881 -1.6869333680544725
-0.8784959459868941 -1.739060359176506
-1.0057902314539695 -1.697113501687633
-0.9286135499036335 -1.710780254426039
-1.0084345046257184 -1.6922949011292054
-0.9196442762406928 -1.7370952158294628
-1.0066175993617943 -1.6952131256816183
-1.0066175993617943 -1.6952131256816183
-0.8086150511101962 -1.8261850331195009
-0.8610811580755057 -1.7725774440236033
-1.0843862555778792 -1.6472162676079618
-0.8458861883603149 -1.802125950927856
-0.9692163377110413 -1.7064420379563334
-1.052159072337393 -1.656360240606256
-1.0344494257993881 -1.6869333680544725
-0.8784959459868941 -1.739060359176506
-1.0057902314539695 -1.697113501687633
-0.9286135499036335 -1.710780254426039
-1.0084345046257184 -1.6922949011292054
-0.9196442762406928 -1.7370952158294628
-1.0066175993617943 -1.6952131256816183
-0.8086150511101962 -1.8261850331195009
-0.8610811580755057 -1.7725774440236033
-1.0843862555778792 -1.6472162676079618
-0.8458861883603149 -1.802125950927856
-0.9692163377110413 -1.7064420379563334
-1.052159072337393 -1.656360240606256
-1.0344494257993881 -1.6869333680544725
-0.8784959459868941 -1.739060359176506
-1.0057902314539695 -1.697113501687633
-0.9286135499036335 -1.710780254426039
-1.0084345046257184 -1.6922949011292054
-0.9196442762406928 -1.7370952158294628
-1.0066175993617943 -1.6952131256816183
-0.8086150511101962 -1.8261850331195009
-0.8610811580755057 -1.7725774440236033
-1.0843862555778792 -1.6472162676079618
-0.8458861883603149 -1.802125950927856
-0.9692163377110413 -1.7064420379563334
-1.052159072337393 -1.656360240606256
-1.0344494257993881 -1.6869333680544725
-0.8784959459868941 -1.739060359176506
-1.0057902314539695 -1.697113501687633
-0.9286135499036335 -1.710780254426039
-1.0084345046257184 -1.6922949011292054
-0.9196442762406928 -1.7370952158294628
-1.0066175993617943 -1.6952131256816183
-0.8086150511101962 -1.8261850331195009
-0.8610811580755057 -1.7725774440236033
-1.0843862555778792 -1.6472162676079618
-0.8458861883603149 -1.802125950927856
-0.9692163377110413 -1.7064420379563334
-1.052159072337393 -1.656360240606256
-1.0344494257993881 -1.6869333680544725
-0.8784959459868941 -1.739060359176506
-1.0057902314539695 -1.697113501687633
-0.9286135499036335 -1.710780254426039
-1.0084345046257184 -1.6922949011292054
-0.9196442762406928 -1.7370952158294628
-1.0066175993617943 -1.6952131256816183
-0.8086150511101962 -1.8261850331195009
-0.8610811580755057 -1.7725774440236033
